id,label
tensor(139),0.5035622119903564
tensor(140),0.5035831332206726
tensor(141),0.5035524368286133
tensor(142),0.503566324710846
tensor(143),0.5036154985427856
tensor(144),0.5035637617111206
tensor(145),0.5035992860794067
tensor(146),0.5035929083824158
tensor(147),0.5035734176635742
tensor(148),0.5035684108734131
tensor(149),0.5035672187805176
tensor(150),0.5035892128944397
tensor(151),0.5035629868507385
tensor(152),0.5035789012908936
tensor(153),0.5035808086395264
tensor(154),0.5035859942436218
tensor(155),0.5035668611526489
tensor(156),0.503576397895813
tensor(157),0.5035712122917175
tensor(158),0.503599226474762
tensor(159),0.5035907626152039
tensor(160),0.5035854578018188
tensor(161),0.5035618543624878
tensor(162),0.5035750865936279
tensor(163),0.5035490989685059
tensor(164),0.5035725235939026
tensor(165),0.5035762786865234
tensor(166),0.503572940826416
tensor(167),0.5035541653633118
tensor(168),0.5035343170166016
tensor(169),0.5035590529441833
tensor(170),0.5035616755485535
tensor(171),0.5035844445228577
tensor(172),0.503561794757843
tensor(173),0.503559410572052
tensor(174),0.5035481452941895
tensor(175),0.5035833716392517
tensor(176),0.5036344528198242
tensor(177),0.5035780072212219
tensor(178),0.5036200284957886
tensor(179),0.5035762786865234
tensor(180),0.5035755038261414
tensor(181),0.5035668015480042
tensor(182),0.5035634636878967
tensor(183),0.5035878419876099
tensor(184),0.5035402774810791
tensor(185),0.5035566091537476
tensor(186),0.5035785436630249
tensor(187),0.5035668611526489
tensor(188),0.5035653114318848
tensor(189),0.5035527944564819
tensor(190),0.5035718679428101
tensor(191),0.5035807490348816
tensor(192),0.5035682320594788
tensor(193),0.5035461187362671
tensor(194),0.503570020198822
tensor(195),0.503594160079956
tensor(196),0.5035974383354187
tensor(197),0.5035625100135803
tensor(198),0.50359046459198
tensor(199),0.5035792589187622
tensor(200),0.5035911202430725
tensor(201),0.5035833120346069
tensor(202),0.5035525560379028
tensor(203),0.5035696029663086
tensor(204),0.5035702586174011
tensor(205),0.5035770535469055
tensor(206),0.5035695433616638
tensor(207),0.5035529136657715
tensor(208),0.5036097168922424
tensor(209),0.5035517811775208
tensor(210),0.5035656690597534
tensor(211),0.5035672783851624
tensor(212),0.5035675764083862
tensor(213),0.5036110281944275
tensor(214),0.503577709197998
tensor(215),0.5035571455955505
tensor(216),0.5035958290100098
tensor(217),0.5035573840141296
tensor(218),0.5035468339920044
tensor(219),0.5035649538040161
tensor(220),0.5035885572433472
tensor(221),0.5035753846168518
tensor(222),0.5035994648933411
tensor(223),0.5035960078239441
tensor(224),0.5035854578018188
tensor(225),0.5035591721534729
tensor(226),0.503578782081604
tensor(227),0.5035551190376282
tensor(228),0.5035809278488159
tensor(229),0.5035753846168518
tensor(230),0.5035497546195984
tensor(231),0.5035650730133057
tensor(232),0.503568172454834
tensor(233),0.5035493969917297
tensor(234),0.5035585165023804
tensor(235),0.5035654902458191
tensor(236),0.5035555958747864
tensor(237),0.5035898089408875
tensor(238),0.5035737752914429
tensor(239),0.5035772323608398
tensor(240),0.5035526156425476
tensor(241),0.5035583972930908
tensor(242),0.503581166267395
tensor(243),0.5035537481307983
tensor(244),0.5036007761955261
tensor(245),0.5035581588745117
tensor(246),0.5035521984100342
tensor(247),0.5035503506660461
tensor(248),0.5035569071769714
tensor(249),0.5035958290100098
tensor(250),0.5035748481750488
tensor(251),0.5035422444343567
tensor(252),0.5035787224769592
tensor(253),0.5035592317581177
tensor(254),0.5035799145698547
tensor(255),0.5035525560379028
tensor(256),0.503564715385437
tensor(257),0.5035727024078369
tensor(258),0.5035582184791565
tensor(259),0.5035542249679565
tensor(260),0.5035567283630371
tensor(261),0.5035572052001953
tensor(262),0.5035743713378906
tensor(263),0.503580629825592
tensor(264),0.5035929083824158
tensor(265),0.5035791993141174
tensor(266),0.503567636013031
tensor(267),0.5035854578018188
tensor(268),0.5035653710365295
tensor(269),0.5035841464996338
tensor(270),0.5035830736160278
tensor(271),0.5035951137542725
tensor(272),0.5035464763641357
tensor(273),0.5035660266876221
tensor(274),0.5035646557807922
tensor(275),0.5035896897315979
tensor(276),0.5035758018493652
tensor(277),0.5035730600357056
tensor(278),0.5035471320152283
tensor(279),0.5035743117332458
tensor(280),0.5035765171051025
tensor(281),0.5035658478736877
tensor(282),0.5035794973373413
tensor(283),0.503553569316864
tensor(284),0.5035457611083984
tensor(285),0.5035642981529236
tensor(286),0.5035626292228699
tensor(287),0.5035905838012695
tensor(288),0.503552258014679
tensor(289),0.5035832524299622
tensor(290),0.5035423040390015
tensor(291),0.5035536289215088
tensor(292),0.5035530924797058
tensor(293),0.5035861730575562
tensor(294),0.5035632848739624
tensor(295),0.5035659670829773
tensor(296),0.5036140084266663
tensor(297),0.5035669803619385
tensor(298),0.5035470724105835
tensor(299),0.5035684704780579
tensor(300),0.5035833716392517
tensor(301),0.5035896897315979
tensor(302),0.5035563707351685
tensor(303),0.5035565495491028
tensor(304),0.5035603642463684
tensor(305),0.5035595297813416
tensor(306),0.5035896897315979
tensor(307),0.503524661064148
tensor(308),0.5035613775253296
tensor(309),0.5035368204116821
tensor(310),0.5035837292671204
tensor(311),0.5035587549209595
tensor(312),0.5035338401794434
tensor(313),0.5035681128501892
tensor(314),0.5035611391067505
tensor(315),0.5035639405250549
tensor(316),0.503566324710846
tensor(317),0.503566324710846
tensor(318),0.5035289525985718
tensor(319),0.5035645365715027
tensor(320),0.5035703182220459
tensor(321),0.5035995244979858
tensor(322),0.5035552978515625
tensor(323),0.5035666823387146
tensor(324),0.5035684108734131
tensor(325),0.5035709738731384
tensor(326),0.5035907030105591
tensor(327),0.5036113858222961
tensor(328),0.5035730004310608
tensor(329),0.503556489944458
tensor(330),0.5035843849182129
tensor(331),0.5035614967346191
tensor(332),0.5035577416419983
tensor(333),0.5035909414291382
tensor(334),0.5035703182220459
tensor(335),0.5035597681999207
tensor(336),0.5035869479179382
tensor(337),0.5036129355430603
tensor(338),0.5035667419433594
tensor(339),0.503564715385437
tensor(340),0.5036026835441589
tensor(341),0.5035820007324219
tensor(342),0.5035521388053894
tensor(343),0.5035836100578308
tensor(344),0.5035735368728638
tensor(345),0.5035589337348938
tensor(346),0.5035507082939148
tensor(347),0.5035659074783325
tensor(348),0.5035630464553833
tensor(349),0.5035530924797058
tensor(350),0.5035857558250427
tensor(351),0.5035680532455444
tensor(352),0.5035513043403625
tensor(353),0.5035759806632996
tensor(354),0.5035954713821411
tensor(355),0.5035802125930786
tensor(356),0.503573477268219
tensor(357),0.5035811066627502
tensor(358),0.5035843849182129
tensor(359),0.5035468339920044
tensor(360),0.5035555958747864
tensor(361),0.5035910606384277
tensor(362),0.5035771727561951
tensor(363),0.5035680532455444
tensor(364),0.5035860538482666
tensor(365),0.5035845637321472
tensor(366),0.5035802721977234
tensor(367),0.5035703778266907
tensor(368),0.5035771131515503
tensor(369),0.5035713911056519
tensor(370),0.5035755634307861
tensor(371),0.5035589933395386
tensor(372),0.5035679936408997
tensor(373),0.5036001801490784
tensor(374),0.5035595893859863
tensor(375),0.5035763382911682
tensor(376),0.5035538077354431
tensor(377),0.5035731792449951
tensor(378),0.5035698413848877
tensor(379),0.5035618543624878
tensor(380),0.503567636013031
tensor(381),0.5036086440086365
tensor(382),0.503553569316864
tensor(383),0.5035723447799683
tensor(384),0.5035754442214966
tensor(385),0.5035646557807922
tensor(386),0.5035677552223206
tensor(387),0.5035901069641113
tensor(388),0.5035708546638489
tensor(389),0.5035980343818665
tensor(390),0.5035387873649597
tensor(391),0.503557026386261
tensor(392),0.503616452217102
tensor(393),0.5035693049430847
tensor(394),0.5035756826400757
tensor(395),0.503584086894989
tensor(396),0.5035477876663208
tensor(397),0.5036118030548096
tensor(398),0.5035907030105591
tensor(399),0.5035711526870728
tensor(400),0.5035843849182129
tensor(401),0.5035698413848877
tensor(402),0.5035642981529236
tensor(403),0.5035692453384399
tensor(404),0.5035994648933411
tensor(405),0.5035477876663208
tensor(406),0.5035687685012817
tensor(407),0.503577470779419
tensor(408),0.5035700798034668
tensor(409),0.5035625100135803
tensor(410),0.5035929679870605
tensor(411),0.5035525560379028
tensor(412),0.5035744309425354
tensor(413),0.5035549998283386
tensor(414),0.5035486817359924
tensor(415),0.5035829544067383
tensor(416),0.5035646557807922
tensor(417),0.503593385219574
tensor(418),0.5035578608512878
tensor(419),0.5035562515258789
tensor(420),0.5035697817802429
tensor(421),0.5035638213157654
tensor(422),0.5036155581474304
tensor(423),0.5035889148712158
tensor(424),0.5035991072654724
tensor(425),0.5035669207572937
tensor(426),0.5035802125930786
tensor(427),0.5035537481307983
tensor(428),0.5035643577575684
tensor(429),0.503585696220398
tensor(430),0.5035422444343567
tensor(431),0.5035731196403503
tensor(432),0.503571629524231
tensor(433),0.5036134719848633
tensor(434),0.5035974383354187
tensor(435),0.5035842061042786
tensor(436),0.5036142468452454
tensor(437),0.5035874843597412
tensor(438),0.5035675764083862
tensor(439),0.5035544633865356
tensor(440),0.5035756826400757
tensor(441),0.503563642501831
tensor(442),0.5035693645477295
tensor(443),0.5035677552223206
tensor(444),0.5035399198532104
tensor(445),0.5035759806632996
tensor(446),0.5035703778266907
tensor(447),0.503563404083252
tensor(448),0.5035682320594788
tensor(449),0.5036010146141052
tensor(450),0.5035787224769592
tensor(451),0.5035850405693054
tensor(452),0.5035475492477417
tensor(453),0.5035718083381653
tensor(454),0.5035520792007446
tensor(455),0.5035561323165894
tensor(456),0.5035780668258667
tensor(457),0.5035784840583801
tensor(458),0.5035977959632874
tensor(459),0.5035784244537354
tensor(460),0.5035765171051025
tensor(461),0.5035778880119324
tensor(462),0.5035679340362549
tensor(463),0.503592848777771
tensor(464),0.5035983324050903
tensor(465),0.5035580396652222
tensor(466),0.5035761594772339
tensor(467),0.50360506772995
tensor(468),0.5035989880561829
tensor(469),0.5035814046859741
tensor(470),0.5035809874534607
tensor(471),0.5035915970802307
tensor(472),0.5035725831985474
tensor(473),0.5035748481750488
tensor(474),0.503616988658905
tensor(475),0.5036139488220215
tensor(476),0.5035622715950012
tensor(477),0.5035998225212097
tensor(478),0.5035684704780579
tensor(479),0.5035518407821655
tensor(480),0.5035643577575684
tensor(481),0.5035525560379028
tensor(482),0.5035676956176758
tensor(483),0.5035692453384399
tensor(484),0.5035578012466431
tensor(485),0.5035866498947144
tensor(486),0.5036007761955261
tensor(487),0.5035627484321594
tensor(488),0.5035518407821655
tensor(489),0.5035642981529236
tensor(490),0.5036026239395142
tensor(491),0.5035692453384399
tensor(492),0.5035594701766968
tensor(493),0.5035790801048279
tensor(494),0.5035468935966492
tensor(495),0.5035738945007324
tensor(496),0.5035492181777954
tensor(497),0.5035415887832642
tensor(498),0.5035841464996338
tensor(499),0.5035644769668579
tensor(500),0.5035609602928162
tensor(501),0.5035721659660339
tensor(502),0.5036081671714783
tensor(503),0.503571093082428
tensor(504),0.5035525560379028
tensor(505),0.5035763382911682
tensor(506),0.5035771727561951
tensor(507),0.5035800337791443
tensor(508),0.5035792589187622
tensor(509),0.5036053657531738
tensor(510),0.5035839676856995
tensor(511),0.5035572052001953
tensor(512),0.5035622119903564
tensor(513),0.5035755634307861
tensor(514),0.5035374164581299
tensor(515),0.5035719871520996
tensor(516),0.5035783648490906
tensor(517),0.5035879015922546
tensor(518),0.5035314559936523
tensor(519),0.5035532712936401
tensor(520),0.5035629272460938
tensor(521),0.5035809874534607
tensor(522),0.5035668015480042
tensor(523),0.5035809874534607
tensor(524),0.5035899877548218
tensor(525),0.5035650730133057
tensor(526),0.5035984516143799
tensor(527),0.5035424828529358
tensor(528),0.5035830736160278
tensor(529),0.5035766363143921
tensor(530),0.5035743713378906
tensor(531),0.5035548806190491
tensor(532),0.5035892724990845
tensor(533),0.5035943984985352
tensor(534),0.5035622715950012
tensor(535),0.5035751461982727
tensor(536),0.5035942196846008
tensor(537),0.5035973787307739
tensor(538),0.5035535097122192
tensor(539),0.5035811066627502
tensor(540),0.5035740733146667
tensor(541),0.5035585165023804
tensor(542),0.5035913586616516
tensor(543),0.5035831928253174
tensor(544),0.5035932660102844
tensor(545),0.5035491585731506
tensor(546),0.5036333799362183
tensor(547),0.5035635232925415
tensor(548),0.5035684704780579
tensor(549),0.5035567283630371
tensor(550),0.5035725831985474
tensor(551),0.5035683512687683
tensor(552),0.5035855770111084
tensor(553),0.5035851001739502
tensor(554),0.5035576820373535
tensor(555),0.5035739541053772
tensor(556),0.503546953201294
tensor(557),0.5036103129386902
tensor(558),0.5035638809204102
tensor(559),0.5035794377326965
tensor(560),0.5035932064056396
tensor(561),0.5035561323165894
tensor(562),0.5035668015480042
tensor(563),0.5036138892173767
tensor(564),0.5035765767097473
tensor(565),0.5035643577575684
tensor(566),0.5035796761512756
tensor(567),0.5036238431930542
tensor(568),0.503532886505127
tensor(569),0.5035409927368164
tensor(570),0.5035648941993713
tensor(571),0.5035768151283264
tensor(572),0.5035914778709412
tensor(573),0.5035669803619385
tensor(574),0.503606915473938
tensor(575),0.503578245639801
tensor(576),0.5036066174507141
tensor(577),0.5035598874092102
tensor(578),0.5035622119903564
tensor(579),0.5035817623138428
tensor(580),0.5035912394523621
tensor(581),0.5035449266433716
tensor(582),0.5036432147026062
tensor(583),0.5035974979400635
tensor(584),0.5035620927810669
tensor(585),0.5035868883132935
tensor(586),0.5035645961761475
tensor(587),0.5035830736160278
tensor(588),0.5035538077354431
tensor(589),0.5035682916641235
tensor(590),0.5036001801490784
tensor(591),0.5035781264305115
tensor(592),0.5035378932952881
tensor(593),0.5035804510116577
tensor(594),0.5035778284072876
tensor(595),0.5035448670387268
tensor(596),0.5035526752471924
tensor(597),0.5035654306411743
tensor(598),0.5035527944564819
tensor(599),0.5035834908485413
tensor(600),0.503564178943634
tensor(601),0.5035439729690552
tensor(602),0.503594696521759
tensor(603),0.503552258014679
tensor(604),0.5035670399665833
tensor(605),0.5035557150840759
tensor(606),0.5035872459411621
tensor(607),0.503567636013031
tensor(608),0.5035749673843384
tensor(609),0.5035591125488281
tensor(610),0.5035540461540222
tensor(611),0.5035602450370789
tensor(612),0.5035561323165894
tensor(613),0.5035918951034546
tensor(614),0.5035681128501892
tensor(615),0.5035718083381653
tensor(616),0.5035533905029297
tensor(617),0.5035731196403503
tensor(618),0.5035961270332336
tensor(619),0.5035597085952759
tensor(620),0.5036057233810425
tensor(621),0.5035454630851746
tensor(622),0.5035663843154907
tensor(623),0.5035747289657593
tensor(624),0.5035593509674072
tensor(625),0.5035675764083862
tensor(626),0.5035678148269653
tensor(627),0.5035645961761475
tensor(628),0.5035893321037292
tensor(629),0.5035714507102966
tensor(630),0.5035722255706787
tensor(631),0.5035699009895325
tensor(632),0.503584623336792
tensor(633),0.5036036968231201
tensor(634),0.5035540461540222
tensor(635),0.503561794757843
tensor(636),0.5035942196846008
tensor(637),0.5035693049430847
tensor(638),0.5035684108734131
tensor(639),0.5035616755485535
tensor(640),0.5035722255706787
tensor(641),0.5035373568534851
tensor(642),0.5035545825958252
tensor(643),0.5035954713821411
tensor(644),0.5036249756813049
tensor(645),0.5035614967346191
tensor(646),0.5035955309867859
tensor(647),0.5035816431045532
tensor(648),0.5036005973815918
tensor(649),0.5035585761070251
tensor(650),0.5035783648490906
tensor(651),0.503568172454834
tensor(652),0.5035707354545593
tensor(653),0.5035669207572937
tensor(654),0.5035756826400757
tensor(655),0.503576397895813
tensor(656),0.5035682320594788
tensor(657),0.5035821795463562
tensor(658),0.5035911798477173
tensor(659),0.5035504102706909
tensor(660),0.5035644769668579
tensor(661),0.503584623336792
tensor(662),0.5035708546638489
tensor(663),0.5035637617111206
tensor(664),0.503571093082428
tensor(665),0.5035959482192993
tensor(666),0.5035912394523621
tensor(667),0.5035647749900818
tensor(668),0.5035643577575684
tensor(669),0.5035569071769714
tensor(670),0.5035836100578308
tensor(671),0.5035520195960999
tensor(672),0.5035877823829651
tensor(673),0.5035714507102966
tensor(674),0.5035697817802429
tensor(675),0.5035619735717773
tensor(676),0.5035442113876343
tensor(677),0.5035831332206726
tensor(678),0.5035805702209473
tensor(679),0.5035722255706787
tensor(680),0.5035529136657715
tensor(681),0.5035606026649475
tensor(682),0.5035697817802429
tensor(683),0.5035737752914429
tensor(684),0.503574550151825
tensor(685),0.5035689473152161
tensor(686),0.5035997629165649
tensor(687),0.503545880317688
tensor(688),0.5035650730133057
tensor(689),0.5035715699195862
tensor(690),0.5035762786865234
tensor(691),0.5035385489463806
tensor(692),0.5035625100135803
tensor(693),0.5035575032234192
tensor(694),0.5035912394523621
tensor(695),0.5035686492919922
tensor(696),0.5035951733589172
tensor(697),0.5035726428031921
tensor(698),0.5035885572433472
tensor(699),0.5035921335220337
tensor(700),0.5035864114761353
tensor(701),0.5035586953163147
tensor(702),0.5035795569419861
tensor(703),0.5035706758499146
tensor(704),0.5035878419876099
tensor(705),0.5035831928253174
tensor(706),0.5035871863365173
tensor(707),0.503581702709198
tensor(708),0.5036000609397888
tensor(709),0.5035940408706665
tensor(710),0.5036078095436096
tensor(711),0.5035502314567566
tensor(712),0.5036424398422241
tensor(713),0.5035786628723145
tensor(714),0.5035752058029175
tensor(715),0.5035936832427979
tensor(716),0.5035324692726135
tensor(717),0.5035579204559326
tensor(718),0.503585696220398
tensor(719),0.503598153591156
tensor(720),0.5035580992698669
tensor(721),0.5035504102706909
tensor(722),0.5035554766654968
tensor(723),0.5035641193389893
tensor(724),0.50356525182724
tensor(725),0.5035756826400757
tensor(726),0.503573477268219
tensor(727),0.5035665035247803
tensor(728),0.5035797357559204
tensor(729),0.5035539269447327
tensor(730),0.5035616159439087
tensor(731),0.5035760998725891
tensor(732),0.5035760998725891
tensor(733),0.5035943984985352
tensor(734),0.503554105758667
tensor(735),0.5035640597343445
tensor(736),0.5035648941993713
tensor(737),0.5035685896873474
tensor(738),0.5035824179649353
tensor(739),0.5035602450370789
tensor(740),0.5035921931266785
tensor(741),0.5036051869392395
tensor(742),0.5035748481750488
tensor(743),0.5035490393638611
tensor(744),0.5035554766654968
tensor(745),0.5035898089408875
tensor(746),0.5035576820373535
tensor(747),0.5035588145256042
tensor(748),0.5035499930381775
tensor(749),0.5035858750343323
tensor(750),0.5035563111305237
tensor(751),0.5035549998283386
tensor(752),0.5035936832427979
tensor(753),0.5035794973373413
tensor(754),0.5035908818244934
tensor(755),0.5035454630851746
tensor(756),0.5035314559936523
tensor(757),0.5035647749900818
tensor(758),0.5035794973373413
tensor(759),0.5035828948020935
tensor(760),0.5035526752471924
tensor(761),0.5035597085952759
tensor(762),0.5035514235496521
tensor(763),0.5035969614982605
tensor(764),0.5035859942436218
tensor(765),0.503585696220398
tensor(766),0.503573477268219
tensor(767),0.503555953502655
tensor(768),0.503602147102356
tensor(769),0.5035853385925293
tensor(770),0.5035645365715027
tensor(771),0.5035898685455322
tensor(772),0.5035716891288757
tensor(773),0.5035479068756104
tensor(774),0.5035942196846008
tensor(775),0.5035755038261414
tensor(776),0.5035632848739624
tensor(777),0.5035665035247803
tensor(778),0.5035622119903564
tensor(779),0.5035943388938904
tensor(780),0.5035207867622375
tensor(781),0.503559410572052
tensor(782),0.5035750865936279
tensor(783),0.5035701990127563
tensor(784),0.5035949945449829
tensor(785),0.5035783052444458
tensor(786),0.5035949945449829
tensor(787),0.5035602450370789
tensor(788),0.5035499334335327
tensor(789),0.5035563111305237
tensor(790),0.503571629524231
tensor(791),0.5035582184791565
tensor(792),0.5036078691482544
tensor(793),0.5036168098449707
tensor(794),0.5035605430603027
tensor(795),0.503562867641449
tensor(796),0.5035988688468933
tensor(797),0.5035901069641113
tensor(798),0.5035855174064636
tensor(799),0.5035771131515503
tensor(800),0.5036071538925171
tensor(801),0.5035514235496521
tensor(802),0.5035776495933533
tensor(803),0.5035743713378906
tensor(804),0.5035590529441833
tensor(805),0.5035768747329712
tensor(806),0.5035597681999207
tensor(807),0.5036026239395142
tensor(808),0.5035552382469177
tensor(809),0.5036042928695679
tensor(810),0.5035656094551086
tensor(811),0.503570020198822
tensor(812),0.5035588145256042
tensor(813),0.5035824775695801
tensor(814),0.5035920143127441
tensor(815),0.5035766959190369
tensor(816),0.5035854578018188
tensor(817),0.5035572648048401
tensor(818),0.5035703182220459
tensor(819),0.5035610198974609
tensor(820),0.5035634636878967
tensor(821),0.5035557746887207
tensor(822),0.5035454630851746
tensor(823),0.5035801529884338
tensor(824),0.5035734176635742
tensor(825),0.5035556554794312
tensor(826),0.5035700798034668
tensor(827),0.5035791993141174
tensor(828),0.5035712718963623
tensor(829),0.5035538077354431
tensor(830),0.5036169290542603
tensor(831),0.503567636013031
tensor(832),0.5035759210586548
tensor(833),0.5035755038261414
tensor(834),0.5035603046417236
tensor(835),0.5035717487335205
tensor(836),0.5035687685012817
tensor(837),0.503555417060852
tensor(838),0.5035372972488403
tensor(839),0.5035597085952759
tensor(840),0.5035660862922668
tensor(841),0.503525972366333
tensor(842),0.5036018490791321
tensor(843),0.5035985112190247
tensor(844),0.5035443902015686
tensor(845),0.5035688877105713
tensor(846),0.5035548210144043
tensor(847),0.5035630464553833
tensor(848),0.5035853981971741
tensor(849),0.5035617351531982
tensor(850),0.5035615563392639
tensor(851),0.5035637617111206
tensor(852),0.5035532116889954
tensor(853),0.5036088824272156
tensor(854),0.5035688281059265
tensor(855),0.503545880317688
tensor(856),0.5035503506660461
tensor(857),0.5035883784294128
tensor(858),0.5035707354545593
tensor(859),0.5035830140113831
tensor(860),0.5035908222198486
tensor(861),0.5035771727561951
tensor(862),0.5035772323608398
tensor(863),0.503565788269043
tensor(864),0.503561794757843
tensor(865),0.5035731196403503
tensor(866),0.5035592913627625
tensor(867),0.5035929679870605
tensor(868),0.5035752058029175
tensor(869),0.5035648941993713
tensor(870),0.5036349296569824
tensor(871),0.5036150813102722
tensor(872),0.5035974979400635
tensor(873),0.5035549402236938
tensor(874),0.5035909414291382
tensor(875),0.5035736560821533
tensor(876),0.5035868287086487
tensor(877),0.50355064868927
tensor(878),0.5035876631736755
tensor(879),0.5035622119903564
tensor(880),0.5035917162895203
tensor(881),0.5036062002182007
tensor(882),0.5035750269889832
tensor(883),0.5035688877105713
tensor(884),0.5035669207572937
tensor(885),0.5035523176193237
tensor(886),0.5035749077796936
tensor(887),0.5035858154296875
tensor(888),0.5035845041275024
tensor(889),0.5035719871520996
tensor(890),0.5035826563835144
tensor(891),0.503575325012207
tensor(892),0.5035686492919922
tensor(893),0.5035789012908936
tensor(894),0.5035523772239685
tensor(895),0.5035528540611267
tensor(896),0.5035701990127563
tensor(897),0.5035611391067505
tensor(898),0.5035414099693298
tensor(899),0.5035871863365173
tensor(900),0.5035920143127441
tensor(901),0.5035738348960876
tensor(902),0.503558337688446
tensor(903),0.5035755634307861
tensor(904),0.5035740733146667
tensor(905),0.5035697221755981
tensor(906),0.5035603046417236
tensor(907),0.503526508808136
tensor(908),0.503594160079956
tensor(909),0.5035709738731384
tensor(910),0.503583550453186
tensor(911),0.5035600066184998
tensor(912),0.5035443305969238
tensor(913),0.5035616159439087
tensor(914),0.5035596489906311
tensor(915),0.5035802721977234
tensor(916),0.5035503506660461
tensor(917),0.5035833120346069
tensor(918),0.5035637617111206
tensor(919),0.5035758018493652
tensor(920),0.5035770535469055
tensor(921),0.5035828351974487
tensor(922),0.5035976767539978
tensor(923),0.5035853385925293
tensor(924),0.5035572648048401
tensor(925),0.5035805106163025
tensor(926),0.503557562828064
tensor(927),0.5036081075668335
tensor(928),0.5035613179206848
tensor(929),0.50356125831604
tensor(930),0.5035717487335205
tensor(931),0.5035660266876221
tensor(932),0.5035440325737
tensor(933),0.5035547614097595
tensor(934),0.5035784244537354
tensor(935),0.5035772919654846
tensor(936),0.5035480260848999
tensor(937),0.5035723447799683
tensor(938),0.5035650134086609
tensor(939),0.5035868287086487
